Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categoria,Provincia,Departamento,Localidad,Título,Domicilio,CP,Web,E-Mail,Latitud,Longitud,Tipo_latitudlongitud,Fuente,tipo_gestion,Modalidad,Universidad,Facultad,Duración,Tipo de Duración,Nivel,Id Titulo,Vigencia,Temática,Año_actualizacion
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Comunicación Audiovisual - Ciclo de Licenciatura,Av. Roque Sáenz Peña 832 1er ,1054,www.unsam.edu.ar,ehu.dga@unsam.edu.ar,-34.6056348,-58.3784376,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad San Martín,Escuela de Humanidades - Centro,4,Cuatrimestres,Grado,4993,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Magister en Periodismo Documental,Viamonte 525 3 ,1053,www.untref.edu.ar,borges@untref.edu.ar,-34.5997248,-58.3743029,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Estatal,Presencial,Universidad Tres de Febrero,Dirección Académica de Postgrados,2,Años,Posgrado,8093,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Periodista,Perú 1156  ,1069,http://www.kennedy.edu.ar/,info@kennedy.edu.ar,-34.6214739,-58.3740796,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina John F. Kennedy,Facultad de Ciencias Sociales y Humanas,3,Años,Pregrado,548,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Especialista en Periodismo Digital,Av. San Juan 951  ,1147,www.uai.edu.ar,contacto@uai.edu.ar,-34.6219221,-58.3792502,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Abierta Interamericana,Facultad de Ciencias de la Comunicación,2.5,Años,Posgrado,9053,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Periodismo,Av. San Juan 951  ,1147,www.uai.edu.ar,contacto@uai.edu.ar,-34.6219221,-58.3792502,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Abierta Interamericana,Facultad de Ciencias de la Comunicación,4,Años,Grado,542,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Publicidad,Av. San Juan 951  ,1147,www.uai.edu.ar,contacto@uai.edu.ar,-34.6219221,-58.3792502,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Abierta Interamericana,Facultad de Ciencias de la Comunicación,4,Años,Grado,545,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Periodismo,Av. San Juan 951  ,1147,www.uai.edu.ar,contacto@uai.edu.ar,-34.6219221,-58.3792502,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Abierta Interamericana,Facultad de Ciencias de la Comunicación,3,Años,Pregrado,570,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Periodismo Deportivo,Av. San Juan 951  ,1147,www.uai.edu.ar,contacto@uai.edu.ar,-34.6219221,-58.3792502,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Abierta Interamericana,Facultad de Ciencias de la Comunicación,3,Cuatrimestres,Pregrado,12451,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Magister en Dirección de Comunicaciones Institucionales,Libertad 1340  ,1020,www.uade.edu.ar,admision@uade.edu.ar,-34.5920806,-58.3844481,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Escuela de Dirección de Empresas,2,Años,Posgrado,6019,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Ciencias de la Comunicación,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,4,Años,Grado,540,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Ciencias de la Comunicación - Ciclo de Licenciatura,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,2,Años,Grado,6452,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Periodismo,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,4,Años,Grado,542,No Vigente con Actividad,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Publicidad,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,4,Años,Grado,545,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Gestión de las Comunicaciones Digitales,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,2.5,Años,Pregrado,12565,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Periodismo,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,5,Cuatrimestres,Pregrado,570,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Periodismo Deportivo,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,5,Cuatrimestres,Pregrado,12451,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Publicidad,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación,5,Cuatrimestres,Pregrado,2531,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Ciencias de la Comunicación,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación y Diseño,4,Años,Grado,540,No Vigente con Actividad,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Ciencias de la Comunicación - Ciclo de Licenciatura,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación y Diseño,2,Años,Grado,6452,No Vigente con Actividad,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Periodismo,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación y Diseño,4,Años,Grado,542,No Vigente con Actividad,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Publicidad,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación y Diseño,4,Años,Grado,545,No Vigente con Actividad,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Gestión de las Comunicaciones Digitales,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación y Diseño,2.5,Años,Pregrado,12565,No Vigente con Actividad,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Periodismo,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación y Diseño,5,Cuatrimestres,Pregrado,570,No Vigente con Actividad,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Universitario en Publicidad,Lima 717 PB Admisiones,1073,www.uade.edu.ar,admision@uade.edu.ar,-34.6168773,-58.3817834,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina de la Empresa,Facultad de Comunicación y Diseño,5,Cuatrimestres,Pregrado,2531,No Vigente con Actividad,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Periodismo y Comunicaciones,Perú 1156  ,1069,http://www.kennedy.edu.ar/,info@kennedy.edu.ar,-34.6214739,-58.3740796,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina John F. Kennedy,Facultad de Ciencias Sociales y Humanas,4,Años,Grado,543,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Publicidad,Perú 1156  ,1069,http://www.kennedy.edu.ar/,info@kennedy.edu.ar,-34.6214739,-58.3740796,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Argentina John F. Kennedy,Facultad de Ciencias Sociales y Humanas,4,Años,Grado,545,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Asistente en Publicidad,Zabala 1837 16 ,1427,www.ub.edu.ar,ingresos@ub.edu.ar,-34.5638646,-58.4438222,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Belgrano,Facultad de Arquitectura y Urbanismo,3,Años,Pregrado,10264,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Publicidad,Zabala 1837 16 ,1427,www.ub.edu.ar,ingresos@ub.edu.ar,-34.5638646,-58.4438222,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Belgrano,Facultad de Arquitectura y Urbanismo,4,Años,Grado,545,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnico Publicitario,Zabala 1837 16 ,1427,www.ub.edu.ar,ingresos@ub.edu.ar,-34.5638646,-58.4438222,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Instituto Universitario Belgrano,Facultad de Arquitectura y Urbanismo,2,Años,PREGRADO,4851,Vigente,Medios,2020
02000010,02,02000,,Carreras Universitarias Culturales,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Licenciado en Ciencias de la Comunicación,Zabala 1837 16 ,1427,www.ub.edu.ar,ingresos@ub.edu.ar,-34.5638646,-58.4438222,Precisa,Departamento de Información Universitaria - Dirección Nacional de Presupuesto e Información Universitaria - Secretaría de Políticas Universitarias,Privado,Presencial,Universidad Belgrano,Facultad de Derecho y Ciencias Sociales,4,Años,Grado,540,Vigente,Medios,2020
